Group	Genes	Taxa	IDs
ORTHOMCL21043	2	1	aug_v2a.01353.t1(AcroporaDigitifera) aug_v2a.03228.t1(AcroporaDigitifera)
ORTHOMCL21045	2	1	aug_v2a.10961.t2(AcroporaDigitifera) aug_v2a.10961.t1(AcroporaDigitifera)
ORTHOMCL21046	2	1	aug_v2a.16258.t1(AcroporaDigitifera) aug_v2a.14239.t1(AcroporaDigitifera)
ORTHOMCL21047	2	1	aug_v2a.10275.t1(AcroporaDigitifera) aug_v2a.10275.t2(AcroporaDigitifera)
ORTHOMCL21048	2	1	aug_v2a.09838.t1(AcroporaDigitifera) aug_v2a.24425.t1(AcroporaDigitifera)
ORTHOMCL21049	2	1	aug_v2a.15743.t1(AcroporaDigitifera) aug_v2a.18803.t1(AcroporaDigitifera)
ORTHOMCL21050	2	1	aug_v2a.10062.t1(AcroporaDigitifera) aug_v2a.10062.t2(AcroporaDigitifera)
ORTHOMCL21051	2	1	aug_v2a.19212.t1(AcroporaDigitifera) aug_v2a.08715.t1(AcroporaDigitifera)
ORTHOMCL21052	2	1	aug_v2a.04062.t2(AcroporaDigitifera) aug_v2a.04062.t1(AcroporaDigitifera)
ORTHOMCL21053	2	1	aug_v2a.11576.t1(AcroporaDigitifera) aug_v2a.20806.t1(AcroporaDigitifera)
ORTHOMCL21056	2	1	aug_v2a.05916.t1(AcroporaDigitifera) aug_v2a.11858.t1(AcroporaDigitifera)
ORTHOMCL21061	2	1	aug_v2a.15281.t1(AcroporaDigitifera) aug_v2a.05017.t1(AcroporaDigitifera)
ORTHOMCL21062	2	1	aug_v2a.11189.t4(AcroporaDigitifera) aug_v2a.11189.t1(AcroporaDigitifera)
ORTHOMCL21066	2	1	aug_v2a.20810.t1(AcroporaDigitifera) aug_v2a.23446.t1(AcroporaDigitifera)
ORTHOMCL21069	2	1	aug_v2a.02026.t1(AcroporaDigitifera) aug_v2a.14720.t1(AcroporaDigitifera)
ORTHOMCL21070	2	1	aug_v2a.23405.t1(AcroporaDigitifera) aug_v2a.01507.t1(AcroporaDigitifera)
ORTHOMCL21072	2	1	aug_v2a.07257.t1(AcroporaDigitifera) aug_v2a.12765.t1(AcroporaDigitifera)
ORTHOMCL21074	2	1	aug_v2a.16440.t1(AcroporaDigitifera) aug_v2a.24162.t1(AcroporaDigitifera)
ORTHOMCL21077	2	1	aug_v2a.12523.t1(AcroporaDigitifera) aug_v2a.12523.t2(AcroporaDigitifera)
ORTHOMCL21079	2	1	aug_v2a.06102.t1(AcroporaDigitifera) aug_v2a.06103.t1(AcroporaDigitifera)
ORTHOMCL21080	2	1	aug_v2a.20287.t1(AcroporaDigitifera) aug_v2a.20287.t2(AcroporaDigitifera)
ORTHOMCL21082	2	1	aug_v2a.21288.t1(AcroporaDigitifera) aug_v2a.00966.t1(AcroporaDigitifera)
ORTHOMCL21083	2	1	aug_v2a.23036.t1(AcroporaDigitifera) aug_v2a.23037.t1(AcroporaDigitifera)
ORTHOMCL21086	2	1	aug_v2a.01753.t2(AcroporaDigitifera) aug_v2a.01753.t1(AcroporaDigitifera)
ORTHOMCL21088	2	1	aug_v2a.04454.t2(AcroporaDigitifera) aug_v2a.04454.t1(AcroporaDigitifera)
ORTHOMCL21090	2	1	aug_v2a.11960.t1(AcroporaDigitifera) aug_v2a.11960.t2(AcroporaDigitifera)
ORTHOMCL21091	2	1	aug_v2a.08807.t1(AcroporaDigitifera) aug_v2a.20916.t1(AcroporaDigitifera)
ORTHOMCL21092	2	1	aug_v2a.12610.t1(AcroporaDigitifera) aug_v2a.11941.t1(AcroporaDigitifera)
ORTHOMCL21093	2	1	aug_v2a.00034.t1(AcroporaDigitifera) aug_v2a.00034.t2(AcroporaDigitifera)
ORTHOMCL21094	2	1	aug_v2a.16259.t1(AcroporaDigitifera) aug_v2a.22557.t1(AcroporaDigitifera)
ORTHOMCL21096	2	1	aug_v2a.09830.t1(AcroporaDigitifera) aug_v2a.04313.t1(AcroporaDigitifera)
ORTHOMCL21097	2	1	aug_v2a.04171.t1(AcroporaDigitifera) aug_v2a.04171.t2(AcroporaDigitifera)
ORTHOMCL21098	2	1	aug_v2a.12706.t1(AcroporaDigitifera) aug_v2a.12707.t1(AcroporaDigitifera)
ORTHOMCL21101	2	1	aug_v2a.11268.t1(AcroporaDigitifera) aug_v2a.21185.t1(AcroporaDigitifera)
ORTHOMCL21103	2	1	aug_v2a.23259.t1(AcroporaDigitifera) aug_v2a.23259.t2(AcroporaDigitifera)
ORTHOMCL21104	2	1	aug_v2a.02005.t1(AcroporaDigitifera) aug_v2a.00447.t1(AcroporaDigitifera)
ORTHOMCL21105	2	1	aug_v2a.18853.t2(AcroporaDigitifera) aug_v2a.18853.t1(AcroporaDigitifera)
ORTHOMCL21107	2	1	aug_v2a.22305.t1(AcroporaDigitifera) aug_v2a.24432.t1(AcroporaDigitifera)
ORTHOMCL21108	2	1	aug_v2a.08862.t1.1(AcroporaDigitifera) aug_v2a.08862.t1(AcroporaDigitifera)
ORTHOMCL21111	2	1	aug_v2a.02204.t2(AcroporaDigitifera) aug_v2a.02204.t1(AcroporaDigitifera)
ORTHOMCL21112	2	1	aug_v2a.22173.t1(AcroporaDigitifera) aug_v2a.04832.t1(AcroporaDigitifera)
ORTHOMCL21113	2	1	aug_v2a.23200.t1(AcroporaDigitifera) aug_v2a.23487.t1(AcroporaDigitifera)
ORTHOMCL21115	2	1	aug_v2a.14773.t1(AcroporaDigitifera) aug_v2a.14540.t1(AcroporaDigitifera)
ORTHOMCL21117	2	1	aug_v2a.06712.t1(AcroporaDigitifera) aug_v2a.16020.t1(AcroporaDigitifera)
ORTHOMCL21118	2	1	aug_v2a.22705.t1(AcroporaDigitifera) aug_v2a.01069.t1(AcroporaDigitifera)
ORTHOMCL21119	2	1	aug_v2a.21682.t1(AcroporaDigitifera) aug_v2a.21682.t2(AcroporaDigitifera)
ORTHOMCL21120	2	1	aug_v2a.20003.t1(AcroporaDigitifera) aug_v2a.20003.t2(AcroporaDigitifera)
ORTHOMCL21121	2	1	aug_v2a.05347.t2(AcroporaDigitifera) aug_v2a.05347.t1(AcroporaDigitifera)
ORTHOMCL21123	2	1	aug_v2a.12301.t1(AcroporaDigitifera) aug_v2a.07969.t1(AcroporaDigitifera)
ORTHOMCL21124	2	1	aug_v2a.10042.t1(AcroporaDigitifera) aug_v2a.10043.t1(AcroporaDigitifera)
ORTHOMCL21129	2	1	aug_v2a.19567.t1(AcroporaDigitifera) aug_v2a.19566.t1(AcroporaDigitifera)
ORTHOMCL21131	2	1	aug_v2a.21223.t1(AcroporaDigitifera) aug_v2a.12487.t1(AcroporaDigitifera)
ORTHOMCL21132	2	1	aug_v2a.13282.t1(AcroporaDigitifera) aug_v2a.16495.t1(AcroporaDigitifera)
ORTHOMCL21133	2	1	aug_v2a.15547.t1(AcroporaDigitifera) aug_v2a.08566.t1(AcroporaDigitifera)
ORTHOMCL21134	2	1	aug_v2a.11385.t1(AcroporaDigitifera) aug_v2a.06702.t1(AcroporaDigitifera)
ORTHOMCL21136	2	1	aug_v2a.10122.t1(AcroporaDigitifera) aug_v2a.10122.t2(AcroporaDigitifera)
ORTHOMCL21138	2	1	aug_v2a.11434.t1(AcroporaDigitifera) aug_v2a.23810.t1(AcroporaDigitifera)
ORTHOMCL21139	2	1	aug_v2a.13096.t1(AcroporaDigitifera) aug_v2a.20709.t1(AcroporaDigitifera)
ORTHOMCL21140	2	1	aug_v2a.07930.t1(AcroporaDigitifera) aug_v2a.07930.t2(AcroporaDigitifera)
ORTHOMCL21143	2	1	aug_v2a.23532.t1(AcroporaDigitifera) aug_v2a.24605.t1(AcroporaDigitifera)
ORTHOMCL21144	2	1	aug_v2a.20134.t2(AcroporaDigitifera) aug_v2a.20134.t1(AcroporaDigitifera)
ORTHOMCL21148	2	1	aug_v2a.03615.t1(AcroporaDigitifera) aug_v2a.03616.t1(AcroporaDigitifera)
ORTHOMCL21149	2	1	aug_v2a.06592.t1(AcroporaDigitifera) aug_v2a.09777.t1(AcroporaDigitifera)
ORTHOMCL21155	2	1	aug_v2a.04104.t1(AcroporaDigitifera) aug_v2a.21231.t1(AcroporaDigitifera)
ORTHOMCL21156	2	1	aug_v2a.20422.t1(AcroporaDigitifera) aug_v2a.11115.t1(AcroporaDigitifera)
ORTHOMCL21157	2	1	aug_v2a.14555.t1(AcroporaDigitifera) aug_v2a.13319.t1(AcroporaDigitifera)
ORTHOMCL21161	2	1	aug_v2a.00418.t1(AcroporaDigitifera) aug_v2a.00005.t1(AcroporaDigitifera)
ORTHOMCL21162	2	1	aug_v2a.20755.t1(AcroporaDigitifera) aug_v2a.20756.t1(AcroporaDigitifera)
ORTHOMCL21164	2	1	aug_v2a.15684.t1(AcroporaDigitifera) aug_v2a.02948.t1(AcroporaDigitifera)
ORTHOMCL21165	2	1	aug_v2a.17027.t1(AcroporaDigitifera) aug_v2a.15640.t1(AcroporaDigitifera)
ORTHOMCL21166	2	1	aug_v2a.12369.t1(AcroporaDigitifera) aug_v2a.12463.t1(AcroporaDigitifera)
ORTHOMCL21167	2	1	aug_v2a.22593.t1(AcroporaDigitifera) aug_v2a.04709.t1(AcroporaDigitifera)
ORTHOMCL21168	2	1	aug_v2a.24007.t1(AcroporaDigitifera) aug_v2a.04712.t1(AcroporaDigitifera)
ORTHOMCL21174	2	1	aug_v2a.10850.t1(AcroporaDigitifera) aug_v2a.10054.t1(AcroporaDigitifera)
ORTHOMCL21176	2	1	aug_v2a.04273.t1(AcroporaDigitifera) aug_v2a.11254.t1(AcroporaDigitifera)
ORTHOMCL21177	2	1	aug_v2a.08550.t1(AcroporaDigitifera) aug_v2a.08550.t1.1(AcroporaDigitifera)
ORTHOMCL21181	2	1	aug_v2a.02334.t1(AcroporaDigitifera) aug_v2a.24350.t1(AcroporaDigitifera)
ORTHOMCL21184	2	1	aug_v2a.01134.t1(AcroporaDigitifera) aug_v2a.00985.t1(AcroporaDigitifera)
ORTHOMCL21185	2	1	aug_v2a.03341.t1(AcroporaDigitifera) aug_v2a.03341.t2(AcroporaDigitifera)
ORTHOMCL21188	2	1	aug_v2a.18447.t1(AcroporaDigitifera) aug_v2a.21913.t1(AcroporaDigitifera)
ORTHOMCL21189	2	1	aug_v2a.09864.t1(AcroporaDigitifera) aug_v2a.09865.t1(AcroporaDigitifera)
ORTHOMCL21191	2	1	aug_v2a.06443.t1(AcroporaDigitifera) aug_v2a.06800.t1(AcroporaDigitifera)
ORTHOMCL21195	2	1	aug_v2a.14922.t1(AcroporaDigitifera) aug_v2a.07388.t1(AcroporaDigitifera)
ORTHOMCL21199	2	1	aug_v2a.23735.t1(AcroporaDigitifera) aug_v2a.19783.t1(AcroporaDigitifera)
ORTHOMCL21201	2	1	aug_v2a.02400.t1(AcroporaDigitifera) aug_v2a.21429.t1(AcroporaDigitifera)
ORTHOMCL21202	2	1	aug_v2a.01623.t1(AcroporaDigitifera) aug_v2a.16301.t1(AcroporaDigitifera)
ORTHOMCL21206	2	1	aug_v2a.02932.t1(AcroporaDigitifera) aug_v2a.16642.t1(AcroporaDigitifera)
ORTHOMCL21207	2	1	aug_v2a.12062.t1(AcroporaDigitifera) aug_v2a.21069.t1(AcroporaDigitifera)
ORTHOMCL21208	2	1	aug_v2a.18609.t2(AcroporaDigitifera) aug_v2a.18609.t1(AcroporaDigitifera)
ORTHOMCL21209	2	1	aug_v2a.16114.t1(AcroporaDigitifera) aug_v2a.16260.t1(AcroporaDigitifera)
ORTHOMCL21214	2	1	aug_v2a.19052.t2(AcroporaDigitifera) aug_v2a.19052.t1(AcroporaDigitifera)
ORTHOMCL21216	2	1	aug_v2a.22327.t1(AcroporaDigitifera) aug_v2a.03481.t1(AcroporaDigitifera)
ORTHOMCL21219	2	1	aug_v2a.16963.t1(AcroporaDigitifera) aug_v2a.19336.t1(AcroporaDigitifera)
ORTHOMCL21220	2	1	aug_v2a.16229.t1(AcroporaDigitifera) aug_v2a.20069.t1(AcroporaDigitifera)
ORTHOMCL21222	2	1	aug_v2a.06002.t1(AcroporaDigitifera) aug_v2a.06002.t2(AcroporaDigitifera)
ORTHOMCL21224	2	1	aug_v2a.22041.t1(AcroporaDigitifera) aug_v2a.05769.t1(AcroporaDigitifera)
ORTHOMCL21226	2	1	aug_v2a.23066.t1(AcroporaDigitifera) aug_v2a.23011.t1(AcroporaDigitifera)
ORTHOMCL21227	2	1	aug_v2a.06222.t2(AcroporaDigitifera) aug_v2a.06222.t1(AcroporaDigitifera)
ORTHOMCL21228	2	1	aug_v2a.00600.t2(AcroporaDigitifera) aug_v2a.00600.t1(AcroporaDigitifera)
ORTHOMCL21229	2	1	aug_v2a.02448.t1(AcroporaDigitifera) aug_v2a.07250.t1(AcroporaDigitifera)
ORTHOMCL21231	2	1	aug_v2a.19185.t1(AcroporaDigitifera) aug_v2a.08408.t1(AcroporaDigitifera)
ORTHOMCL21234	2	1	aug_v2a.19747.t1(AcroporaDigitifera) aug_v2a.03603.t1(AcroporaDigitifera)
ORTHOMCL21235	2	1	aug_v2a.07583.t1(AcroporaDigitifera) aug_v2a.07585.t1(AcroporaDigitifera)
ORTHOMCL21237	2	1	aug_v2a.14431.t1(AcroporaDigitifera) aug_v2a.19450.t1(AcroporaDigitifera)
ORTHOMCL21240	2	1	aug_v2a.23727.t1(AcroporaDigitifera) aug_v2a.23727.t2(AcroporaDigitifera)
ORTHOMCL21241	2	1	aug_v2a.15467.t1(AcroporaDigitifera) aug_v2a.19879.t1(AcroporaDigitifera)
ORTHOMCL21242	2	1	aug_v2a.03309.t1(AcroporaDigitifera) aug_v2a.08166.t1(AcroporaDigitifera)
ORTHOMCL21245	2	1	aug_v2a.05045.t1(AcroporaDigitifera) aug_v2a.01288.t1(AcroporaDigitifera)
ORTHOMCL21246	2	1	aug_v2a.11653.t1(AcroporaDigitifera) aug_v2a.08147.t1(AcroporaDigitifera)
ORTHOMCL21249	2	1	aug_v2a.03442.t1(AcroporaDigitifera) aug_v2a.21214.t1(AcroporaDigitifera)
ORTHOMCL21250	2	1	aug_v2a.06242.t1(AcroporaDigitifera) aug_v2a.23235.t1(AcroporaDigitifera)
ORTHOMCL21253	2	1	aug_v2a.02272.t1(AcroporaDigitifera) aug_v2a.21441.t1(AcroporaDigitifera)
ORTHOMCL21255	2	1	aug_v2a.12216.t1(AcroporaDigitifera) aug_v2a.24691.t1(AcroporaDigitifera)
ORTHOMCL21257	2	1	aug_v2a.06354.t2(AcroporaDigitifera) aug_v2a.06354.t1(AcroporaDigitifera)
ORTHOMCL21258	2	1	aug_v2a.07182.t1(AcroporaDigitifera) aug_v2a.00466.t1(AcroporaDigitifera)
ORTHOMCL21262	2	1	aug_v2a.09557.t1(AcroporaDigitifera) aug_v2a.21804.t1(AcroporaDigitifera)
ORTHOMCL21265	2	1	aug_v2a.24491.t2(AcroporaDigitifera) aug_v2a.24491.t1(AcroporaDigitifera)
ORTHOMCL21267	2	1	aug_v2a.05842.t2(AcroporaDigitifera) aug_v2a.05842.t1(AcroporaDigitifera)
ORTHOMCL21268	2	1	aug_v2a.00068.t2(AcroporaDigitifera) aug_v2a.00068.t1(AcroporaDigitifera)
ORTHOMCL21269	2	1	aug_v2a.23080.t2(AcroporaDigitifera) aug_v2a.23080.t1(AcroporaDigitifera)
ORTHOMCL21270	2	1	aug_v2a.20678.t1(AcroporaDigitifera) aug_v2a.21219.t1(AcroporaDigitifera)
ORTHOMCL21272	2	1	aug_v2a.09937.t1(AcroporaDigitifera) aug_v2a.09937.t2(AcroporaDigitifera)
ORTHOMCL21280	2	1	aug_v2a.06935.t1(AcroporaDigitifera) aug_v2a.21932.t1(AcroporaDigitifera)
ORTHOMCL21282	2	1	aug_v2a.05155.t2(AcroporaDigitifera) aug_v2a.05155.t1(AcroporaDigitifera)
ORTHOMCL21283	2	1	aug_v2a.18614.t1(AcroporaDigitifera) aug_v2a.18614.t2(AcroporaDigitifera)
ORTHOMCL21289	2	1	aug_v2a.10613.t1(AcroporaDigitifera) aug_v2a.07013.t1(AcroporaDigitifera)
ORTHOMCL21290	2	1	aug_v2a.03569.t1(AcroporaDigitifera) aug_v2a.03718.t1(AcroporaDigitifera)
ORTHOMCL21294	2	1	aug_v2a.04863.t1(AcroporaDigitifera) aug_v2a.21497.t1(AcroporaDigitifera)
ORTHOMCL21297	2	1	aug_v2a.22742.t1(AcroporaDigitifera) aug_v2a.24261.t1(AcroporaDigitifera)
ORTHOMCL21298	2	1	aug_v2a.00472.t1(AcroporaDigitifera) aug_v2a.03090.t1(AcroporaDigitifera)
ORTHOMCL21300	2	1	aug_v2a.13006.t1(AcroporaDigitifera) aug_v2a.13005.t1(AcroporaDigitifera)
ORTHOMCL21303	2	1	aug_v2a.22030.t1(AcroporaDigitifera) aug_v2a.05012.t1(AcroporaDigitifera)
ORTHOMCL21307	2	1	aug_v2a.06209.t1(AcroporaDigitifera) aug_v2a.21379.t1(AcroporaDigitifera)
ORTHOMCL21310	2	1	aug_v2a.10447.t1(AcroporaDigitifera) aug_v2a.03076.t1(AcroporaDigitifera)
ORTHOMCL21314	2	1	aug_v2a.09348.t1(AcroporaDigitifera) aug_v2a.23792.t1(AcroporaDigitifera)
ORTHOMCL21315	2	1	aug_v2a.04942.t1(AcroporaDigitifera) aug_v2a.04941.t1(AcroporaDigitifera)
ORTHOMCL21317	2	1	aug_v2a.15723.t1(AcroporaDigitifera) aug_v2a.12755.t1(AcroporaDigitifera)
ORTHOMCL21318	2	1	aug_v2a.14400.t1(AcroporaDigitifera) aug_v2a.03370.t1(AcroporaDigitifera)
ORTHOMCL21319	2	1	aug_v2a.06289.t1(AcroporaDigitifera) aug_v2a.19579.t1(AcroporaDigitifera)
ORTHOMCL21320	2	1	aug_v2a.19344.t1(AcroporaDigitifera) aug_v2a.21224.t1(AcroporaDigitifera)
ORTHOMCL21324	2	1	aug_v2a.22165.t1(AcroporaDigitifera) aug_v2a.19720.t1(AcroporaDigitifera)
ORTHOMCL21331	2	1	aug_v2a.22694.t1(AcroporaDigitifera) aug_v2a.18866.t1(AcroporaDigitifera)
ORTHOMCL21334	2	1	aug_v2a.00452.t1(AcroporaDigitifera) aug_v2a.00492.t1(AcroporaDigitifera)
ORTHOMCL21336	2	1	aug_v2a.14977.t1(AcroporaDigitifera) aug_v2a.23404.t1(AcroporaDigitifera)
ORTHOMCL21339	2	1	aug_v2a.21292.t1(AcroporaDigitifera) aug_v2a.23694.t1(AcroporaDigitifera)
ORTHOMCL21340	2	1	aug_v2a.14428.t1(AcroporaDigitifera) aug_v2a.22217.t1(AcroporaDigitifera)
ORTHOMCL21346	2	1	aug_v2a.02439.t1(AcroporaDigitifera) aug_v2a.09660.t1(AcroporaDigitifera)
ORTHOMCL21352	2	1	aug_v2a.09974.t1(AcroporaDigitifera) aug_v2a.18401.t1(AcroporaDigitifera)
ORTHOMCL21353	2	1	aug_v2a.02533.t1(AcroporaDigitifera) aug_v2a.03186.t1(AcroporaDigitifera)
ORTHOMCL21359	2	1	aug_v2a.13689.t1(AcroporaDigitifera) aug_v2a.19314.t1(AcroporaDigitifera)
ORTHOMCL21371	2	1	aug_v2a.18977.t1(AcroporaDigitifera) aug_v2a.06499.t1(AcroporaDigitifera)
ORTHOMCL21379	2	1	aug_v2a.20296.t1(AcroporaDigitifera) aug_v2a.23808.t1(AcroporaDigitifera)
ORTHOMCL21381	2	1	aug_v2a.03291.t1(AcroporaDigitifera) aug_v2a.03293.t1(AcroporaDigitifera)
ORTHOMCL21383	2	1	aug_v2a.24719.t1(AcroporaDigitifera) aug_v2a.03151.t1(AcroporaDigitifera)
ORTHOMCL21388	2	1	aug_v2a.14249.t1(AcroporaDigitifera) aug_v2a.08635.t1(AcroporaDigitifera)
ORTHOMCL21392	2	1	aug_v2a.00134.t1(AcroporaDigitifera) aug_v2a.00503.t1(AcroporaDigitifera)
ORTHOMCL21397	2	1	aug_v2a.09581.t1(AcroporaDigitifera) aug_v2a.10712.t1(AcroporaDigitifera)
ORTHOMCL21401	2	1	aug_v2a.03972.t1(AcroporaDigitifera) aug_v2a.19500.t1(AcroporaDigitifera)
ORTHOMCL21403	2	1	aug_v2a.20505.t1(AcroporaDigitifera) aug_v2a.20506.t1(AcroporaDigitifera)
ORTHOMCL21409	2	1	aug_v2a.00872.t1(AcroporaDigitifera) aug_v2a.21772.t1(AcroporaDigitifera)
ORTHOMCL21410	2	1	aug_v2a.19538.t1(AcroporaDigitifera) aug_v2a.06095.t1(AcroporaDigitifera)
ORTHOMCL21412	2	1	aug_v2a.22570.t1(AcroporaDigitifera) aug_v2a.05022.t1(AcroporaDigitifera)
ORTHOMCL21415	2	1	aug_v2a.18934.t1(AcroporaDigitifera) aug_v2a.18932.t1(AcroporaDigitifera)
ORTHOMCL21416	2	1	aug_v2a.08222.t1(AcroporaDigitifera) aug_v2a.21753.t1(AcroporaDigitifera)
ORTHOMCL21418	2	1	aug_v2a.09291.t1(AcroporaDigitifera) aug_v2a.07057.t1(AcroporaDigitifera)
ORTHOMCL21419	2	1	aug_v2a.06818.t1(AcroporaDigitifera) aug_v2a.24212.t1(AcroporaDigitifera)
ORTHOMCL21421	2	1	aug_v2a.09765.t1(AcroporaDigitifera) aug_v2a.20883.t1(AcroporaDigitifera)
ORTHOMCL21425	2	1	aug_v2a.02976.t1(AcroporaDigitifera) aug_v2a.00511.t1(AcroporaDigitifera)
ORTHOMCL21429	2	1	aug_v2a.00620.t1(AcroporaDigitifera) aug_v2a.19359.t1(AcroporaDigitifera)
ORTHOMCL21432	2	1	aug_v2a.23482.t1(AcroporaDigitifera) aug_v2a.20140.t1(AcroporaDigitifera)
ORTHOMCL21448	2	1	aug_v2a.05633.t1(AcroporaDigitifera) aug_v2a.23296.t1(AcroporaDigitifera)
ORTHOMCL21451	2	1	aug_v2a.18774.t1(AcroporaDigitifera) aug_v2a.02943.t1(AcroporaDigitifera)
ORTHOMCL21452	2	1	aug_v2a.20204.t1(AcroporaDigitifera) aug_v2a.20203.t1(AcroporaDigitifera)
ORTHOMCL21453	2	1	aug_v2a.23773.t1(AcroporaDigitifera) aug_v2a.22780.t1(AcroporaDigitifera)
ORTHOMCL21455	2	1	aug_v2a.18855.t1(AcroporaDigitifera) aug_v2a.05396.t1(AcroporaDigitifera)
ORTHOMCL21459	2	1	aug_v2a.10257.t1(AcroporaDigitifera) aug_v2a.07026.t1(AcroporaDigitifera)
ORTHOMCL21460	2	1	aug_v2a.06962.t1(AcroporaDigitifera) aug_v2a.05233.t1(AcroporaDigitifera)
ORTHOMCL21464	2	1	aug_v2a.21118.t1(AcroporaDigitifera) aug_v2a.10871.t1(AcroporaDigitifera)
ORTHOMCL21466	2	1	aug_v2a.00740.t1(AcroporaDigitifera) aug_v2a.19761.t1(AcroporaDigitifera)
ORTHOMCL21477	2	1	aug_v2a.05554.t1(AcroporaDigitifera) aug_v2a.05601.t1(AcroporaDigitifera)
ORTHOMCL21494	2	1	aug_v2a.24622.t1(AcroporaDigitifera) aug_v2a.06759.t1(AcroporaDigitifera)
ORTHOMCL21500	2	1	aug_v2a.23684.t1(AcroporaDigitifera) aug_v2a.19748.t1(AcroporaDigitifera)
ORTHOMCL21502	2	1	aug_v2a.24744.t1(AcroporaDigitifera) aug_v2a.03286.t1(AcroporaDigitifera)
ORTHOMCL21506	2	1	aug_v2a.06611.t1(AcroporaDigitifera) aug_v2a.06612.t1(AcroporaDigitifera)
ORTHOMCL21516	2	1	aug_v2a.23866.t1(AcroporaDigitifera) aug_v2a.08040.t1(AcroporaDigitifera)
ORTHOMCL21517	2	1	aug_v2a.21990.t1(AcroporaDigitifera) aug_v2a.21020.t1(AcroporaDigitifera)
ORTHOMCL21518	2	1	aug_v2a.08464.t1(AcroporaDigitifera) aug_v2a.05517.t1(AcroporaDigitifera)
ORTHOMCL21529	2	1	aug_v2a.00765.t1(AcroporaDigitifera) aug_v2a.20872.t1(AcroporaDigitifera)
